CINC	JG05	k0	k4	sites
g12187	JG24_g2921	0.0035046792745442	0.20625916478304696	898
g12188	JG24_g2922	0.0550958974855277	0.3453936639683938	1149
g12189	JG24_g2923	0.015510153928154	0.21412934477188905	690
g12191	JG24_g2924	0.0062630844130649	0.23036563189845094	730
g12192	JG24_g2925	0.0902727616874063	0.4174670024004681	1227
g12193	JG24_g2926	0.1664941055318759	0.5478563530521959	1678
g12194	JG24_g2927	0.0425897972377611	0.2326161962278796	2766
g12195	JG24_g2928	0.3238862536323324	0.7705607584671332	4684
g12196	JG24_g2929	0.0608094685075124	0.3084890875197187	2211
g12197	JG24_g2930	0.2040576580177621	0.5219293522492688	3368
g12198	JG24_g2931	-0.0	0.16044517215696424	503
g12200	JG24_g2932	0.0353006331434893	0.9744622380976953	306
g12201	JG24_g2933	0.0789959563780522	0.43735212725467454	6868
g12202	JG24_g2934	0.0536091936441204	0.3645410789881093	1882
g12203	JG24_g2935	0.1001843670748516	0.3849631032031486	3101
g12204	JG24_g2937	0.0734853062701528	0.4221765161896811	1693
g12205	JG24_g2938	0.200374368009805	0.620584568875854	4191
g12206	JG24_g2939	0.2655754433893303	0.7017382343690224	1101
g12207	JG24_g2940	0.0913289041632122	0.3324040770682586	1459
g12208	JG24_g2941	0.1446777495933686	0.7093298133289967	1088
g12209	JG24_g2942	0.0394510042856743	0.22192717919747845	1931
g12210	JG24_g2943	0.0858077633833081	0.3881868046716528	808
g12211	JG24_g2944	0.1275062224204482	0.9004585924674235	1371
g12212	JG24_g2945	0.0535481010709972	0.32916712771908196	2500
g12213	JG24_g2946	0.0982534874507213	0.45960563751394956	1300
g12214	JG24_g2947	0.1295792107721515	0.6418618495893796	2466
g12216	JG24_g2948	0.1520118595821523	0.5039992768622384	6351
g12217	JG24_g2949	0.0541531208477658	0.4222054997366913	2110
g12220	JG24_g2951	0.177024047173129	0.5285310022207659	2692
g12221	JG24_g2952	0.0053286192178085	0.24437537881211785	858
g12222	JG24_g2953	0.0043795744886694	0.1008227018171548	346
g12224	JG24_g2957	0.1584818202504052	0.5789988142583653	1204
g12225	JG24_g2958	0.0760329825025471	0.3803694438918094	5516
g12653	JG24_g2959	0.7387198375957621	1.353623663096556	1831
g12226	JG24_g2961	0.4378755679397218	1.4292777964329546	603
g12227	JG24_g2962	0.0390529861864453	0.3241000163927443	2453
g12231	JG24_g2963	0.2634173935968783	0.6290604646623099	16600
g12232	JG24_g2964	0.1487506843508486	0.549381190830394	1603
g12233	JG24_g2965	0.1546060153047532	0.6014509899808131	2049
g12234	JG24_g2966	0.0760915574937683	0.4242418108847612	2134
g12235	JG24_g2967	0.1586118761747784	0.39213374942383095	2064
g12236	JG24_g2968	0.0084986745071624	0.19728357604979682	1079
g12237	JG24_g2969	0.0187816020241237	0.11720315969550903	1860
g12238	JG24_g2970	0.0601246290638075	0.4328292416113386	694
g12239	JG24_g2971	0.3773372508619672	0.5610969862329738	1539
g12247	JG24_g2972	0.3535018510465555	0.5011306947214239	2018
g12242	JG24_g2975	0.0019518553631862	0.151776366554434	775
g12244	JG24_g2977	0.0213918244529971	0.3627024843129807	843
g12245	JG24_g2978	0.016701094954328	0.2600862047100557	992
g12246	JG24_g2979	0.0620933640314697	0.3637298605386579	4008
g12249	JG24_g2982	0.0532365316626663	0.29139013673146397	4070
g4955	JG24_g2983	0.0143798552304542	0.08250067141074635	2007
g4953	JG24_g2985	0.1289297593847309	0.4171524026810922	5191
g4952	JG24_g2986	0.0344322759780583	0.24208004419728826	620
g4951	JG24_g2987	0.219553456732378	0.5359900393356817	1067
g4950	JG24_g2988	0.0658516525833357	0.4200774271152766	713
g4949	JG24_g2989	0.0539448131530956	0.3141931961116269	951
g4948	JG24_g2990	0.0215842234125325	0.30046686272428236	957
g4947	JG24_g2991	0.1400193495238881	0.3950242296917106	1521
g4946	JG24_g2992	0.1883401618588913	0.63032316045977	4523
g4944	JG24_g2993	0.042000104865791	0.1939414348532772	3314
g4943	JG24_g2994	0.1240705976197942	0.4477050351664546	2021
g4942	JG24_g2995	0.0140909353992248	0.1615661289152246	1163
g4941	JG24_g2996	0.2508906037143815	0.5286324152423525	2839
g4940	JG24_g2997	-0.0	0.13674116759546595	385
g4939	JG24_g2998	0.0854814103729914	0.3720896072822215	832
g4937	JG24_g3000	0.0174173284582586	0.2041767700811593	1081
g4936	JG24_g3001	0.0350754670818289	0.2912780060616482	483
g4935	JG24_g3002	0.166901597798147	0.41396572243922214	4547
g4934	JG24_g3003	0.3333751677274218	0.6659701689359467	665
g4933	JG24_g3004	0.0569894302334414	0.31247880652971727	491
g4932	JG24_g3005	0.0939556005788236	0.31677939172309094	6818
g4931	JG24_g3006	0.1111934331450805	0.315984975261141	2039
g4930	JG24_g3007	0.0037688521520047	0.10259872632740319	394
g4929	JG24_g3009	0.0486934421900898	0.20119798994600957	1854
g4928	JG24_g3012	0.0477156821137958	0.265215503463204	4773
g4927	JG24_g3015	0.1240971899771534	0.4243905835110857	2002
g4926	JG24_g3016	0.1343789609182938	0.5522196953322752	1485
g4924	JG24_g3017	0.1067657222901665	0.40898384987787006	1272
g4923	JG24_g3018	0.0630988097071076	0.34211198830787093	10116
g4922	JG24_g3019	0.2788122337384398	0.5901244984779511	2912
g4921	JG24_g3024	0.0420434171488661	0.31269843389685636	3121
g4920	JG24_g3025	0.149177932912699	0.4456554245287812	580
g4919	JG24_g3026	0.023485284799612	0.10732563273050497	2589
g4918	JG24_g3027	0.0644928358916419	0.28010197216213595	2497
g4917	JG24_g3029	0.101532477318207	0.4032998075144362	2127
g4916	JG24_g3030	0.2470243234271379	0.5352913574648545	1332
g4915	JG24_g3032	0.0355187316892185	0.2092680072814998	1016
g4914	JG24_g3034	0.0085837846844046	0.20596913036201492	2131
g4913	JG24_g3035	0.0218674382185916	0.5972485625963819	349
g4912	JG24_g3036	0.0365304366505241	0.19849517363785757	3705
g4911	JG24_g3037	0.1214769959587921	0.44262518250068417	2753
g4910	JG24_g3038	0.0683360914306666	0.33709907802795147	1401
g4907	JG24_g3043	0.0713002611706322	0.28812189555322204	6738
g4906	JG24_g3044	0.2772881677283334	0.7022902082524548	4169
g4909	JG24_g3045	0.5065312581106105	1.0906222540459207	2229
g4901	JG24_g3046	0.0887153962360541	0.22204405044809578	1512
g4900	JG24_g3047	0.06229994902396	0.2871237169405956	2229
g4898	JG24_g3049	0.1410391736272047	0.24297905539273607	323
g4897	JG24_g3050	0.0459072442523666	0.2846822978476183	3159
g4896	JG24_g3051	0.0081522541776779	0.051744653615213576	565
g4895	JG24_g3052	0.00943037964717	0.14488802210792306	3884
g4893	JG24_g3055	0.1000758101425821	0.26260353311367607	762
g4892	JG24_g3056	0.1643275873284745	0.4034257577934376	1726
g4891	JG24_g3057	0.1981978793428008	0.5527376215298424	7786
g4894	JG24_g3058	0.2493299798199559	0.34981935592338864	446
g4889	JG24_g3059	0.0241408821510459	0.1639509231559525	2062
g4888	JG24_g3060	0.052440709349629	0.33730344883961444	1182
g4887	JG24_g3061	0.0080754481384616	0.18271656199331282	383
g4886	JG24_g3062	0.0498108321742553	0.21330426218042575	1050
g4884	JG24_g3064	0.2066925200150642	0.49063203468275574	1736
g4883	JG24_g3067	0.1899217436308724	0.4706575901315046	3686
g4882	JG24_g3068	0.2364692389667161	0.4231537928392978	3078
g4881	JG24_g3069	0.0447894260262167	0.20119798994600957	387
g4880	JG24_g3070	-0.0	0.2091767885998013	750
g4879	JG24_g3071	0.0181140880288339	0.18125684958235305	671
g4878	JG24_g3072	-0.0	0.2210996551654836	908
g4876	JG24_g3073	0.3391011602915911	0.520972320390126	2022
g4875	JG24_g3074	0.0379827996140661	0.19742114655506626	1972
g4874	JG24_g3075	0.0978435620882854	0.32891312452044735	3356
g4872	JG24_g3076	0.0653533674139046	0.33773675570513717	2210
g4870	JG24_g3078	0.1691455070021145	0.34956729744344944	542
g4869	JG24_g3080	0.0596443176335436	0.2537252930214567	2149
g4865	JG24_g3081	0.5086542004213096	0.5499428834235831	936
g4867	JG24_g3083	0.0568993130810351	0.35584348469633686	3581
g4868	JG24_g3084	0.0176894992544094	0.2295408459424299	893
g4866	JG24_g3085	0.3709414591824351	0.6561643626795246	1566
g4864	JG24_g3087	0.1332461390296055	0.3942511476029398	1510
g4863	JG24_g3088	0.0146346106676862	1.0947192256540803	211
g4862	JG24_g3089	0.0665144638199715	0.25786429245754877	6051
g4861	JG24_g3090	0.0817293044806714	0.26459480525281015	2071
g4858	JG24_g3091	0.2429191336903952	0.4383072820442916	2050
g4857	JG24_g3092	-0.0	0.30409883108112323	229
g4856	JG24_g3093	0.1017165985624737	0.38298871495310066	5709
g4855	JG24_g3094	0.0853767335102962	0.30435947400294716	21413
g4854	JG24_g3096	0.0414306507830076	0.21117438407575867	783
g4853	JG24_g3097	0.2405798660444934	0.4986125054502895	3838
g4852	JG24_g3098	0.1009229379290338	0.34325476259119253	1973
g4851	JG24_g3099	0.0488185991855584	0.1584818202504052	595
g4850	JG24_g3101	0.1042413240656855	0.31476757427963376	1724
g4849	JG24_g3102	0.0662316461202875	0.18744125279670204	947
g4848	JG24_g3103	0.1989480658422134	0.3913757724977258	3114
g4847	JG24_g3104	0.0934363469050768	0.33144824893695085	1670
g4845	JG24_g3105	0.2273534902156047	0.5792133758390018	3127
g4844	JG24_g3106	0.1908087425397507	0.5109298754694235	3329
g4843	JG24_g3108	0.1083283066766361	0.31852896013636206	2321
g4841	JG24_g3110	0.0258411780622875	0.15670140398403348	1093
g4840	JG24_g3111	0.0378315098684763	0.37862818644102597	783
g4839	JG24_g3112	0.0305126824773327	0.2953705530209661	1407
g4838	JG24_g3113	0.1768494805990708	0.5996456880888879	941
g4837	JG24_g3114	0.0250807069504691	0.33190689441829796	1471
g4836	JG24_g3115	0.1458761136822352	0.36906226250141916	3116
g4834	JG24_g3117	0.0179649307668696	0.27076000915299786	254
g4832	JG24_g3119	0.2028377828922111	0.5438669008255305	1937
g4831	JG24_g3120	0.0892848447773666	0.31020469926889827	892
g4830	JG24_g3121	0.0344492241730763	0.32821666480702166	452
g4828	JG24_g3122	0.2444911284843902	0.5389579264718526	1710
g4827	JG24_g3123	0.0831469446088572	0.2979763481017525	667
g4822	JG24_g3124	0.0316348597101117	0.19164372061293716	1941
g4821	JG24_g3126	0.0073842619327811	0.12108930369995596	13646
g14809	JG24_g3127	0.094613463995175	0.10073425320569554	1119
g4820	JG24_g3128	0.0054744768612087	0.23433342651443556	848
g4819	JG24_g3129	0.0191364031125462	0.1572516395481372	2218
g4818	JG24_g3130	0.0201692826743167	0.4286939842366038	305
g4817	JG24_g3131	0.0106008832011786	0.051744653615213576	293
g4816	JG24_g3132	0.0122953573317572	0.12688404851607019	1355
g4815	JG24_g3133	0.0089620185114393	0.15211505875672174	680
g4814	JG24_g3135	0.0815557450704161	0.3908512450686389	1343
g4813	JG24_g3137	0.0860417469788269	0.35939826545095654	7022
g4812	JG24_g3139	0.0196732591116523	0.3752244080842523	618
g4811	JG24_g3140	0.2838273267901837	0.650108005958089	431
g4810	JG24_g3141	0.0335495894475357	0.30039511985068634	1070
g4809	JG24_g3142	0.0194148640792686	0.2326161962278796	1360
g4808	JG24_g3143	0.2081194618809286	0.4195619758296775	1797
g4807	JG24_g3144	0.039825957934519	0.3019004904744792	2236
g4806	JG24_g3146	0.0906149906575836	0.2808902281940572	1727
g4805	JG24_g3147	0.0611449557256559	0.36559052380105506	19376
g17520	JG24_g3152	0.0684723243388569	0.3205830111202047	732
g17521	JG24_g3153	0.0478423034064975	0.24746816670001442	1105
g17522	JG24_g3154	0.0415646890289437	0.21608090712203004	1516
g2389	JG24_g3156	0.1321352165789041	0.12272206783635153	1513
g17524	JG24_g3158	0.1270939067100196	0.41086890159312806	6299
g17525	JG24_g3159	0.1693683885506006	0.5716050390351726	1567
g17526	JG24_g3160	0.0822290405360231	0.3233742684125587	1474
g17527	JG24_g3161	0.0138572071256799	0.11866800391117062	649
g17528	JG24_g3162	0.0625275698329084	0.35723459882925035	3836
g17529	JG24_g3163	0.1443265672731624	0.4415580456438347	3937
g17530	JG24_g3164	0.0639576971429375	0.3234132031579344	1595
g17531	JG24_g3165	0.0878017536920448	0.33856124872501525	1585
g17532	JG24_g3166	0.1533470120033761	0.3572244813086272	2493
g17533	JG24_g3167	0.127876980368109	0.32085079653767073	1202
g17534	JG24_g3168	0.0196303463354343	0.13788708072900585	1442
g17542	JG24_g3173	0.0358544744535693	0.2351224642243071	683
g17541	JG24_g3174	0.0673157612882949	0.30409883108112323	6076
g3332	JG24_g3176	0.2751410423112739	0.5679818435829234	1308
g17540	JG24_g3178	0.0944697720702217	0.3086305669230952	1925
g17538	JG24_g3181	0.2355911257552866	0.5466489473715183	2034
g17547	JG24_g3186	0.0930394865024841	0.5458145323030656	250
g17546	JG24_g3187	0.0167030457982631	0.2360047562089715	1199
g17552	JG24_g3192	0.0087083706957584	0.39973382130534296	350
g17553	JG24_g3193	0.2285309192752683	0.5130110227475044	5512
g17554	JG24_g3194	0.3525561997766716	0.796348736659045	1454
g17556	JG24_g3195	0.1217333205769943	0.2506738182865205	2238
g17557	JG24_g3196	0.0505809605966494	0.18459980215418134	1148
g17558	JG24_g3197	0.1554741299101139	0.502032720919525	826
g17559	JG24_g3198	0.0584311763586778	0.22515212182688393	2116
g17560	JG24_g3199	0.1438283723791442	0.43111108867060544	2833
g17561	JG24_g3200	0.0723451996406716	0.27040756553748957	1685
g17562	JG24_g3201	0.0214972172930045	0.2326161962278796	1171
g17563	JG24_g3202	0.094813570719948	0.3612693551220365	1770
g17564	JG24_g3203	0.1040914750668699	0.3217869844900233	2787
g17567	JG24_g3204	0.1807456790484739	0.3910980164782849	2545
g17568	JG24_g3206	0.0549444688504894	0.27798400721170224	1160
g17569	JG24_g3207	0.0356317005100376	0.235012364400269	2539
g17570	JG24_g3208	0.0258367851740806	0.18252394561986246	968
g17574	JG24_g3215	0.0129313548258795	0.1726331834786923	1079
g17577	JG24_g3221	0.086536555589134	0.2467954291005533	965
g17580	JG24_g3224	0.0313967590206839	0.2717744367197342	2260
g17581	JG24_g3226	0.1178470012623738	0.2996999914918247	4664
g17582	JG24_g3228	0.0285069944752381	0.20677941105379893	443
g17583	JG24_g3229	0.0085837846844046	0.17104317458747917	1049
g17584	JG24_g3230	0.0854132964305445	0.34729694991862553	2392
g17585	JG24_g3231	0.0312003393788593	0.22409741084274204	900
g17587	JG24_g3233	0.0661112900825286	0.22769929732508376	1948
g17591	JG24_g3235	0.0447894260262167	0.19005158378354248	675
g17592	JG24_g3236	0.0426402563632605	0.26750620795404934	587
g17593	JG24_g3238	0.1920122222360884	0.42339735205338885	4202
g17594	JG24_g3239	0.1829782370653111	0.5327614071888689	1000
g17596	JG24_g3240	0.1256500488725719	0.4037445260502895	3706
g17597	JG24_g3242	0.0576442541442088	0.2667776989118254	2394
g17598	JG24_g3244	0.1164638324234025	0.4223205392338107	514
g17599	JG24_g3245	0.2334211332517502	0.5266477620598975	536
g17601	JG24_g3247	0.0902272399431725	0.34777757674498144	1411
g17602	JG24_g3252	0.0404722461678635	0.2992444452019101	804
g17603	JG24_g3253	0.159654000744285	0.6104877402774143	1431
g17604	JG24_g3254	0.0945613788533088	0.2776113271374483	1501
g17605	JG24_g3258	0.0800027808430702	0.25982368239297854	1488
g17606	JG24_g3259	0.1035254074446287	0.3285309589070829	1292
g17607	JG24_g3260	0.0945823506830806	0.34224794625191923	5069
g17608	JG24_g3261	0.0054385958578773	0.11871626801234876	3651
g17609	JG24_g3262	0.0774355291489115	0.3121608751981229	3248
g17610	JG24_g3263	0.098564326905001	0.3331883498574907	1767
g17611	JG24_g3264	0.1077954594320249	0.445598143105119	1132
g17612	JG24_g3265	0.0905942751353196	0.2598683292364599	2669
g17613	JG24_g3266	0.1277369473308301	0.48145501689472203	3266
g17614	JG24_g3267	0.0700625753990949	0.17104317458747917	442
g17615	JG24_g3268	0.0973910052039133	0.41017133068801503	1669
g17617	JG24_g3270	0.1989985120544892	0.4973005082160631	4255
g17618	JG24_g3271	0.0257536031856686	0.30409883108112323	610
g17619	JG24_g3272	0.029694067591537	0.31070680334273953	1215
g17621	JG24_g3275	0.0331088240729695	0.18777424620474042	1545
g17622	JG24_g3276	0.0137492393126038	0.22644332187549307	1143
g17623	JG24_g3277	0.1214320340864463	0.36839767079412683	3765
g17625	JG24_g3278	0.0513358228610182	0.2738353594384478	804
g17626	JG24_g3280	0.0741343759774744	0.2767646161407811	2126
g17627	JG24_g3281	0.0541698780405122	0.2360764099780142	1078
g17628	JG24_g3282	0.1412557749138778	0.4457075117053735	4472
g17629	JG24_g3285	0.1261985539230467	0.3459053183372996	858
g17630	JG24_g3286	0.1341741371373393	0.5082428410579691	1610
g17631	JG24_g3287	0.0223599206035558	0.27441459137062973	1945
g17632	JG24_g3288	0.1271568164043453	0.44329298532768135	3278
g17633	JG24_g3289	0.06229994902396	0.3837782688335096	1127
g17634	JG24_g3290	0.1173894635126741	0.6324491976444488	1060
g17635	JG24_g3291	0.0306008788613825	0.4649869535269552	1017
g17636	JG24_g3292	0.0412948328872705	0.5198603854199589	673
g17637	JG24_g3294	0.0601571663189698	0.29857733375032147	2016
g17638	JG24_g3295	0.0876910035441767	0.24540968340631217	224
g17639	JG24_g3296	0.0214139264463305	0.1758005293791332	1370
g17640	JG24_g3297	0.0863768447819518	0.3602857484236785	2097
g17641	JG24_g3298	0.0583690090687677	0.34577621944723136	2144
g17642	JG24_g3299	0.0468902677360004	0.3831192178244929	522
g17643	JG24_g3300	0.1867456812189067	0.5716050390351726	1091
g17645	JG24_g3301	0.076859001962203	0.29152368618832303	957
g17646	JG24_g3302	0.0891156888516026	0.3113922435001194	1497
g17647	JG24_g3303	0.1950256961804258	0.36161072737540073	3324
g17648	JG24_g3304	0.1167157749724278	0.40116728908502525	4029
g17649	JG24_g3306	0.0030927878878965	0.1756868757950394	490
g17650	JG24_g3307	0.2130739145923073	0.5531992073480844	4030
g17651	JG24_g3308	0.1216533109757663	0.5027888913336369	1453
g17652	JG24_g3309	0.016591437815453	0.2395306790832904	1603
g17653	JG24_g3310	0.0629083932341481	0.3017875811780672	5382
g17654	JG24_g3312	0.1809606744684962	0.6677364341031706	1160
g17656	JG24_g3315	0.1855639884183306	0.543234742525424	6931
g17657	JG24_g3316	0.0418713371647063	0.6293258198872688	336
g17658	JG24_g3317	0.0599849335150351	0.40125794954659744	4152
g17659	JG24_g3318	0.1163231699462285	0.4408399986765892	3577
g17660	JG24_g3320	0.1627760976194163	0.37376914125064564	2157
g17661	JG24_g3321	0.0750625939177369	0.2622553113598116	1678
g17662	JG24_g3322	0.166773778676097	0.44718253119025697	845
g17663	JG24_g3323	0.0161296539157227	0.16073802651445326	1401
g17664	JG24_g3324	0.077125907825072	0.33856124872501525	4337
g17665	JG24_g3325	0.0064795219430308	0.10732563273050497	230
g17666	JG24_g3326	0.0374802449424439	0.18648582002549308	1438
g17667	JG24_g3327	0.2048085546879493	0.537436329830767	2856
g17668	JG24_g3328	0.0796552970798572	0.4314502046678935	1737
g17669	JG24_g3329	0.1016043844596504	0.32624809175488634	1019
g17670	JG24_g3330	0.1509566735082218	0.4623854659042721	1476
g17671	JG24_g3331	0.0290647397229249	0.2907294931166729	1371
g17672	JG24_g3332	0.0280781453040979	0.20655898489497487	386
g17673	JG24_g3333	0.05300534506744	0.33437817254891394	1139
g17674	JG24_g3334	0.3087556242413224	0.5758185332633401	6746
g17675	JG24_g3335	0.1512065863761634	0.5150984646609648	1369
g17676	JG24_g3336	0.1017674376646858	0.3141765020853053	2056
g17677	JG24_g3337	0.1440879583133319	0.27790292028643954	946
g17678	JG24_g3338	0.0948631103318397	0.34501806926894907	2187
g17679	JG24_g3339	0.0273112100563338	0.2326161962278796	798
g17680	JG24_g3340	0.055735943129755	0.23550393893633548	3410
g17681	JG24_g3341	0.1224813084102723	0.5244196699772457	994
g17682	JG24_g3342	0.0397241516849345	0.2818899405461399	1579
g17683	JG24_g3343	0.023426332770158	0.4200774271152766	892
g17684	JG24_g3344	0.0760885858698055	0.4692794248233094	823
g17685	JG24_g3345	0.0203698262627635	0.13620754964339293	1561
g17686	JG24_g3346	0.02456719130616	0.2326161962278796	507
