CREN	CSCH	k0	k4	sites
Cre17.g713025	g7943	0.363825549395666	1.0627995148399836	1886.0
Cre17.g713051	g7942	0.1044702993324817	0.8063113434434367	935.0
Cre17.g713100	g7941	0.030143160437434	0.36318448947095905	677.0
Cre17.g713150	g7940	0.2202377219306772	0.8053247175611842	1544.0
Cre17.g713350	g7939	0.0130640939174861	0.16735766348565728	1622.0
Cre17.g713600	g7934	0.1829600092079797	0.6593569609472079	5969.0
Cre17.g713650	g7933	0.2461397452255056	0.6472744992442567	4091.0
Cre17.g713674	g7932	0.2396542594788965	0.6665543057060975	4448.0
Cre17.g713700	g7931	0.1892487917749525	0.6034657852672981	1306.0
Cre17.g713800	g7930	0.1879978576280794	0.6679108831357652	696.0
Cre17.g713850	g7929	0.0336295437525148	0.47479891158671034	1234.0
Cre17.g713900	g7928	0.0016172513005095	0.38591772853413664	935.0
Cre17.g714229	g7923	0.2143244969917207	0.7219812000090207	2714.0
Cre17.g714250	g7922	0.0831876733823881	0.4769915750399977	385.0
Cre17.g714300	g7921	0.2993867736965018	0.8853141655783208	1484.0
Cre17.g714350	g7920	0.2011063113100734	0.6269747207832401	1318.0
Cre17.g714400	g7919	0.1150208266576805	0.5312070466171841	1973.0
Cre17.g714700	g7914	0.1227983493661162	0.6676819386853033	4131.0
Cre17.g714750	g7913	0.130919663593849	0.7722145628858688	461.0
Cre17.g714800	g7912	0.1959765201819407	0.682234641866615	1059.0
Cre17.g714900	g7911	0.0356883427576288	0.7945436816361213	560.0
Cre17.g714950	g7910	0.0961599650000528	0.47161354618498597	2736.0
Cre17.g715000	g7909	0.0424487599629327	0.4900379605409491	970.0
Cre17.g715050	g7908	0.1906104685239076	0.5582845112886968	1252.0
Cre17.g715100	g7907	0.0208760992450829	0.6596690419540687	543.0
Cre17.g715150	g7906	0.0672415367303088	0.456384596564427	745.0
Cre17.g715200	g7905	0.1046261697082698	0.43878801381243304	1586.0
Cre17.g715250	g7904	0.0271522864979704	0.4192557752640566	669.0
Cre17.g715300	g7903	0.039230881330313	0.25343021782265496	4851.0
Cre17.g715350	g7902	0.0357636285983894	0.46005642217454656	1309.0
Cre17.g715400	g7901	0.1701743647596539	0.5670108439651605	914.0
Cre17.g715450	g16980	0.4974706630576981	0.9594617380676934	1167.0
Cre17.g715500	g7899	0.0221581847300442	0.4166443520129232	689.0
Cre17.g715550	g7898	0.28078528405279	0.7951095058802353	1342.0
Cre17.g715600	g7897	0.1807255572107452	0.7042366073071692	4383.0
Cre17.g715653	g7896	0.0415422820001858	0.41322951883455206	1787.0
Cre17.g715700	g7895	0.096715942843626	0.41300749143816584	2497.0
Cre17.g715750	g7894	0.0084507936347567	0.2498583348964037	889.0
Cre17.g715800	g7893	0.1651708277992843	0.7157208973178176	1116.0
Cre17.g715801	g14097	0.3186649786300496	0.8791200196917345	8879.0
Cre17.g715850	g7741	0.1293310861456856	0.7931065373307153	3507.0
Cre17.g715900	g7739	0.0298844314103997	0.23552317661139932	1561.0
Cre17.g715950	g7738	0.112736911616118	0.8656366048671903	844.0
Cre17.g716000	g7737	0.1010873354283687	0.6013572238646397	859.0
Cre17.g716050	g7736	0.1249546494857448	0.41288102450248443	2948.0
Cre17.g716101	g7735	0.3420354100067946	0.9589039760520821	5421.0
Cre17.g716200	g7733	0.2690475232505289	0.6417495825432903	1501.0
Cre17.g716350	g7732	0.1469802344717114	0.3514243608570809	1489.0
Cre17.g716400	g7731	0.0747274358292635	0.27579358509398805	1447.0
Cre17.g716450	g7730	0.1581372303063695	0.5803538126830499	2429.0
Cre17.g716500	g11878	0.350212643819134	0.8498238485544592	336.0
Cre17.g716650	g7729	0.1229020264467347	0.5858685434119939	749.0
Cre17.g716700	g7727	0.3098146997919276	0.926860057636196	712.0
Cre17.g716850	g7724	0.1330573805146588	0.5876484315211606	1330.0
Cre17.g716900	g10318	0.5906839692641859	1.0397207708399179	717.0
Cre17.g716950	g15807	0.2517915367793577	0.5627291957999205	809.0
Cre17.g717050	g14669	0.2370464682562981	0.6029071260235901	2979.0
Cre17.g717100	g14668	0.0430957539916094	0.3689928437675674	2038.0
Cre17.g717150	g14667	0.0271347424331267	0.31578737934364687	1203.0
Cre17.g717200	g14666	0.1029345194844313	0.4191386655320001	1039.0
Cre17.g717250	g14665	0.2337952100293378	0.8528089271219292	711.0
Cre17.g717300	g14664	0.0434572764752748	0.405179631729213	679.0
Cre17.g717350	g14663	0.1118716751880472	0.5060985314188116	1912.0
Cre17.g717700	g14662	0.0757189533528601	0.48340461112092636	559.0
Cre17.g717750	g14661	0.0193976329424395	0.4464685429171401	710.0
Cre17.g717800	g14660	0.0339616593341623	0.25890443744247565	2835.0
Cre17.g717850	g14658	0.3536451440896926	1.0627995148399836	1321.0
Cre17.g717900	g14657	0.1452124753331813	0.3528339208798472	1535.0
Cre17.g717950	g14656	0.0785235334625288	0.3549204076567373	1513.0
Cre17.g718000	g14655	0.1089079117983922	0.4986125054502895	2225.0
Cre17.g718050	g14654	0.128414357242237	0.5017872217356636	1970.0
Cre17.g718100	g14653	0.0655120395893207	0.5259477905264456	3254.0
Cre17.g718150	g14652	0.1685106229748221	0.529197159033454	4089.0
Cre17.g718185	g14650	0.1859816452615436	0.6069731720943325	1871.0
Cre17.g718200	g14649	0.0472597258715505	0.3904008284197137	399.0
Cre17.g718250	g14648	0.1043905461116583	0.46151059836074293	1039.0
Cre17.g718300	g14647	0.246879700604701	0.4949174691025971	950.0
Cre17.g718350	g14646	0.0411061773712462	0.33709907802795147	711.0
Cre17.g718400	g14645	0.143918255857579	0.5823067663860717	2353.0
Cre17.g718450	g14644	0.2932647621903309	0.7471595054199726	2367.0
Cre17.g718468	g14643	0.2021158623451999	0.6600980628447835	1777.0
Cre17.g718500	g14642	0.135057665205098	0.4425562465650985	1881.0
Cre17.g718550	g14641	0.3022081459959702	0.7461244565626584	3395.0
Cre17.g718600	g14640	0.097063214916912	0.3457259193231389	1045.0
Cre17.g718650	g14639	0.0641915678229188	0.37847164292135926	1377.0
Cre17.g718700	g14638	0.2197403435111055	1.1160577915723748	999.0
Cre17.g718750	g14637	0.0576745216773453	0.25235417746590966	2000.0
Cre17.g718800	g14636	0.0259541468831067	0.4166443520129232	1207.0
Cre17.g718850	g14635	0.0496596131421405	0.3374376530092488	2790.0
Cre17.g718900	g14634	0.0718251788190063	0.3386413390364518	2017.0
Cre17.g718950	g14630	0.0910517205305223	0.39012266429969616	1569.0
Cre17.g719000	g14629	0.0023428367352624	0.1657568090891828	1284.0
Cre17.g719050	g14628	0.0911410183252429	0.5393420002224046	862.0
Cre17.g719200	g14627	0.0337135408966997	0.458697985196878	549.0
Cre17.g719250	g14626	0.0715568224985882	0.37090855362138986	1590.0
Cre17.g719400	g14623	0.0788434790883449	0.37862818644102597	982.0
Cre17.g719450	g14622	0.1037623126626439	0.5135841981670716	2266.0
Cre17.g719500	g14621	0.0719729911963077	0.5224965920005423	1753.0
Cre17.g719550	g14619	0.1363257701880038	0.7908656128193787	563.0
Cre17.g719600	g14618	0.077559821530073	0.668229692917399	288.0
Cre17.g719771	g14616	0.2897805972325015	0.746242692000918	3445.0
Cre17.g719900	g14615	0.0622254508929741	0.269463272283603	3703.0
Cre17.g719950	g14614	0.4485225242376598	0.557869439562934	1658.0
Cre17.g720000	g14613	0.1827165619933128	0.5998487818856135	2500.0
Cre17.g720050	g14612	0.0266052725162648	0.19333497603416094	2019.0
Cre17.g720100	g14610	0.2817831352697788	0.8132955297493729	1872.0
Cre17.g720150	g14608	0.2287497261005751	0.7418460418698161	3397.0
Cre17.g720183	g14607	0.1889333152573682	0.6249983646791215	721.0
Cre17.g720250	g14606	0.0223064768990531	0.2075223761642424	835.0
Cre17.g720261	g14605	0.1153053906231983	0.5100988593359062	3979.0
Cre17.g720300	g14604	0.1717281171990762	0.49223821596063955	3372.0
Cre17.g720350	g14603	0.0039318569736374	0.47542826024781326	394.0
Cre17.g720400	g14602	0.1207244320137965	0.4342271711189781	3477.0
Cre17.g720450	g14601	0.0526921490994599	0.2850938823560992	2967.0
Cre17.g720500	g14600	0.0888235731756943	0.5513150061608042	3818.0
Cre17.g720528	g14599	0.0740279326051697	0.41331397353876836	958.0
Cre17.g720550	g14598	0.0754281800814465	0.7747612546367222	653.0
Cre17.g720600	g14597	0.0942978731984867	0.37779806032805385	6298.0
Cre17.g720700	g14596	0.0891697095759402	0.38825182981474904	3401.0
Cre17.g720750	g14595	0.1287749666791208	0.5251661175018618	3184.0
Cre17.g720900	g14583	0.1807617570602486	0.6282618012658212	2707.0
Cre17.g720950	g14582	0.1386185152590548	0.4775014322996058	1008.0
Cre17.g721000	g14580	0.0800054538409799	0.4145277481852152	3962.0
Cre17.g721150	g14578	0.1177732478529752	0.8239592165010822	567.0
Cre17.g721200	g14577	0.1200285901431233	0.6366712394260395	2654.0
Cre17.g721250	g14576	0.0082710566490177	0.2740948301208489	1308.0
Cre17.g721300	g14575	-0.0	0.03468826323806677	370.0
Cre17.g721350	g14574	0.0773566413832932	0.47906483137060996	811.0
Cre17.g721400	g14573	0.2503511240051628	0.6117105491465664	3739.0
Cre17.g721450	g14572	0.0482232064754802	0.3402504074445316	1769.0
Cre17.g721500	g14571	0.0264817585826708	0.20277666093757868	2136.0
Cre17.g721600	g14569	0.0634569464807888	0.3368142979380411	1742.0
Cre17.g721650	g14568	0.1070890645443358	0.4686769978710423	2242.0
Cre17.g721700	g14567	0.0747223807116309	0.44933867318375187	703.0
Cre17.g721750	g14566	0.0758007829537084	0.4220302353788216	2259.0
Cre17.g721800	g14565	0.0224136210319036	0.39743946193617774	481.0
Cre17.g721850	g14564	0.0708558521196002	0.3542053333352059	2829.0
Cre17.g721900	g14563	0.0117649471257746	0.2584626357680813	2430.0
Cre17.g721950	g14562	0.0249725804348016	0.42668863544830227	1699.0
Cre17.g722000	g14561	0.1064356512733	0.6258886003056036	1417.0
Cre17.g722100	g14560	0.1279691377730725	0.6845818423250328	2657.0
Cre17.g722150	g14559	0.0141114228725422	0.24833810361266478	1637.0
Cre17.g722200	g14558	0.0046012414256369	0.47870292775058343	336.0
Cre17.g722250	g14557	0.1583513060240251	0.750239205175032	2086.0
Cre17.g722300	g14556	0.0839894384790431	0.4549249196652866	766.0
Cre17.g722350	g14555	0.0111195513449784	0.45258192148100396	679.0
Cre17.g722400	g14554	0.0644440530241678	0.4176721334120854	773.0
Cre17.g722450	g14553	0.1010778602730154	0.5926657719388252	1927.0
Cre17.g722500	g14552	0.0315172423311359	0.45371585139336335	739.0
Cre17.g722700	g14551	0.0467716812862317	0.3230871870693408	1218.0
Cre17.g722750	g14550	0.0400688750051854	0.25863036471879725	1081.0
Cre17.g722800	g14549	0.0229343790450142	0.3481529439598674	1507.0
Cre17.g722851	g14548	0.1788703048888835	0.566130562173964	721.0
Cre17.g722900	g14547	0.0695664136266613	0.6687198356208254	1343.0
Cre17.g722950	g14546	0.1405972172207799	0.5047083549318195	1412.0
Cre17.g723000	g14545	0.2756821479257729	0.7914631589284297	4651.0
Cre17.g723050	g14544	0.2200941494037794	0.7971201945222555	8522.0
Cre17.g723150	g14543	0.0413612721839432	0.2864509580234777	1558.0
Cre17.g723200	g14542	0.0291746097103032	0.3881868046716528	1056.0
Cre17.g723250	g14541	0.0247553921527635	0.25857224095389814	3818.0
Cre17.g723300	g14540	0.2546562907048942	0.7643004500745423	6637.0
Cre17.g723350	g14539	0.053544510490526	0.34129653693565226	2233.0
Cre17.g723400	g14538	0.0916224331117083	0.6149241646493169	653.0
Cre17.g723450	g14537	0.1708643356981154	0.542641704268122	5163.0
Cre17.g723500	g14536	0.0602307307558577	0.4349805938739939	4598.0
Cre17.g723550	g14535	0.0338085407384936	0.48266267956542996	918.0
Cre17.g723600	g14534	0.0176569055565768	0.23688971206385784	2024.0
Cre17.g723650	g14533	0.0502088572212672	0.3847933256624485	1365.0
Cre17.g723700	g14532	0.1701545768073496	0.8444522947069977	1655.0
Cre17.g723750	g14531	0.0849688136607721	0.8410054048092492	526.0
Cre17.g723800	g14530	0.0932232875081829	0.8971880686740192	457.0
Cre17.g723850	g14529	0.1423174014611045	0.6818303223770472	1765.0
Cre17.g723900	g14528	0.0335720381369761	0.38075328526310626	1123.0
Cre17.g723950	g14527	0.1959116244477132	0.6366563608353393	1672.0
Cre17.g724000	g14526	0.2515451158987779	0.8037559747022258	2874.0
Cre17.g724150	g14524	0.0301459019610997	0.40273983735349694	2680.0
Cre17.g724200	g14523	0.0411061773712462	0.36318448947095905	1381.0
Cre17.g724300	g14522	0.0184909211729553	0.12963210962955812	335.0
Cre17.g724350	g14521	0.0042402939804214	0.29170185461771536	713.0
Cre17.g724400	g14520	0.0691468264249615	0.5901244984779511	855.0
Cre17.g724450	g14519	0.1787305191775213	0.6448618535893891	1778.0
Cre17.g724500	g14518	0.277259682078866	0.7226148174078222	4267.0
Cre17.g724550	g14517	-0.0	0.3546797916777726	327.0
Cre17.g724600	g14516	0.1057497654240363	0.6604576026407389	1570.0
Cre17.g724650	g14515	0.1780081298497659	0.7276733415149271	1720.0
Cre17.g724700	g14514	0.0811601884801745	0.5716050390351726	1543.0
Cre17.g724750	g14513	0.0774882105210195	0.8971880686740192	497.0
Cre17.g724800	g14512	0.1657568090891828	0.8351534541635888	1232.0
Cre17.g724850	g14511	0.0175506976234593	0.4161556465221302	1476.0
Cre17.g724950	g14508	0.1446777495933686	0.6687513514260064	3708.0
Cre17.g725000	g14507	0.2040666107696143	0.5618909259015441	1225.0
Cre17.g725050	g14506	0.0069767944967351	0.6829200428738776	215.0
Cre17.g725100	g14505	0.0161682908062343	0.3578059803647158	2594.0
Cre17.g725200	g14502	0.0443717848527116	0.42742682448427355	4177.0
Cre17.g725301	g14500	0.0233676759826301	0.3899422179949675	1732.0
Cre17.g725350	g14499	0.0744104199635986	0.3023403308616827	1289.0
Cre17.g725400	g14498	0.015979299508403	0.25863036471879725	371.0
Cre17.g725450	g14497	0.1202001801335208	0.552506784885721	7232.0
Cre17.g725500	g14495	0.0859372746942844	0.6816418150399779	357.0
Cre17.g725550	g14494	0.0629793475304492	0.38466401754675095	2102.0
Cre17.g725600	g14492	0.2158592551140666	0.5106578159760982	1318.0
Cre17.g725650	g14491	0.1170031863574359	0.4147989450925569	1308.0
Cre17.g725900	g14488	0.0729933416739625	0.4343814011754002	2437.0
Cre17.g725950	g14487	0.1236559823926755	0.5189775130401978	1502.0
Cre17.g726000	g14484	0.135139824909953	0.494283407264942	1014.0
Cre17.g726050	g14485	0.0473733284251203	0.4102458079507885	1521.0
Cre17.g726150	g14483	0.0894187477299635	0.49900342639613804	2163.0
Cre17.g726200	g14482	0.0464885844823284	0.6330308936405167	2565.0
Cre17.g726250	g14481	0.0759403002788796	0.5324657241572448	823.0
Cre17.g726300	g14480	-0.0	0.4408399986765892	265.0
Cre17.g726350	g14479	0.0998148403472025	0.43481889257975737	1665.0
Cre17.g726400	g14478	0.0191093139757386	0.3752244080842523	634.0
Cre17.g726450	g14477	0.043490443237762	0.42561104905603	546.0
Cre17.g726500	g14476	0.0825809050511836	0.5106578159760982	1694.0
Cre17.g726550	g14475	0.6012327679884073	1.2363634322482522	1964.0
Cre17.g726650	g14473	0.0441803816847742	0.3309834299109752	470.0
Cre17.g726700	g14472	0.106106003611535	0.48305893589587945	2517.0
Cre17.g726750	g14471	0.0194417434539871	0.18394035275191128	1485.0
Cre17.g726800	g14470	0.0915170849358144	0.5566729821517775	1551.0
Cre17.g726900	g14468	0.1212202241633411	0.48228027037932475	1270.0
Cre17.g726950	g14467	0.269708506834838	0.7671753501993099	4659.0
Cre17.g726983	g14465	0.2669334702400764	1.0297868507774026	288.0
Cre17.g727050	g14449	0.1012627667177794	0.5388167441386051	2636.0
Cre17.g727100	g14448	0.0092522376132048	0.2635484151284164	657.0
Cre17.g727150	g14447	0.3251676322313845	0.7319467486454146	2216.0
Cre17.g727250	g14446	0.5536060697707565	1.1182539864066907	2056.0
Cre17.g727300	g14445	0.0759968500939078	0.5734546084065677	1158.0
Cre17.g727350	g14444	0.0734853062701528	0.34996464844612113	608.0
Cre17.g727400	g14443	0.0370205018113046	0.33031509235630585	781.0
Cre17.g727450	g14442	0.0706135733423297	0.37697164242135905	1457.0
Cre17.g727500	g14441	0.0284562881787644	0.33461947420103916	851.0
Cre17.g727550	g14440	0.2852291553684918	0.8491952420897569	4737.0
Cre17.g727600	g14439	0.1543708938820261	0.5713644873679584	22002.0
Cre17.g727650	g14437	0.1304499383754898	0.4856947781287285	2556.0
Cre17.g727700	g14436	0.0351270004997769	0.27174241947310573	2223.0
Cre17.g727750	g14435	0.1198501251337125	0.5899358904045316	1945.0
Cre17.g727801	g14434	0.6201501063593562	1.4544902545321934	4634.0
Cre17.g727850	g12568	0.4584723123752797	0.872640422942556	5243.0
Cre17.g727950	g12566	0.0284516874598254	0.27044501544824173	3039.0
Cre17.g728100	g12562	0.0391295888283246	0.3762840420981571	1377.0
Cre17.g728150	g12563	0.0204790880177005	0.2964845524831097	598.0
Cre17.g728200	g12564	0.0592074017550896	0.5604108013726657	1247.0
Cre17.g728300	g12561	0.0457901767376209	0.456231225467187	2810.0
Cre17.g728350	g12560	0.1086737457357793	0.2874929866732131	394.0
Cre17.g728400	g12557	0.3030816847467866	0.641988094232373	4062.0
Cre17.g728450	g12556	0.2136313403411651	0.7199743465326125	11154.0
Cre17.g728550	g12554	0.3313745642092795	0.9220889172201908	1799.0
Cre17.g728600	g12553	0.0411061773712462	0.46670463072996615	694.0
Cre17.g728650	g12552	0.0507808121366887	0.36090505041173265	1841.0
Cre17.g728700	g12551	0.0603440315031429	0.49634748800690187	4800.0
Cre17.g728750	g12549	0.1529670895214611	0.564252038962707	1637.0
Cre17.g728800	g12548	0.0316560749803436	0.3788212117927543	1141.0
Cre17.g728850	g12547	0.2225428945428469	0.6369053766323429	1195.0
Cre17.g728864	g12546	0.2605863259701007	0.714557936689301	3763.0
Cre17.g728900	g12544	0.0662194553592587	0.5362724188570898	871.0
Cre17.g728950	g12542	0.0561198847840366	0.3649630724312931	2383.0
Cre17.g728976	g12541	0.3811638639386903	0.9870411493080669	2130.0
Cre17.g729000	g12540	0.2477353445414985	0.8363292885826603	10138.0
Cre17.g729050	g12539	0.1412098997831889	0.7848878825885308	2754.0
Cre17.g729150	g12536	0.0124263197604245	0.44444144617314474	864.0
Cre17.g729200	g12535	0.0272376301484949	0.4884750529683338	743.0
Cre17.g729250	g12534	0.0578454276863535	0.4981377250643164	3802.0
Cre17.g729400	g12533	0.1737157061274391	0.6893011205641065	5965.0
Cre17.g729450	g12532	0.0298318483634573	0.25315782072522963	2675.0
Cre17.g729500	g12531	0.199572979637615	0.8311021276345238	996.0
Cre17.g729550	g12530	0.0939856160499088	0.5305925443296322	1363.0
Cre17.g729600	g12529	0.347421430614242	0.8735804840685126	3613.0
Cre17.g729650	g12528	0.134761404017386	0.6007349140223706	1742.0
Cre17.g729700	g12527	0.0541445996059884	0.4103949509526492	4836.0
Cre17.g729750	g12525	0.1277785405674724	0.5531992073480844	571.0
Cre17.g729800	g12524	0.0408437790479189	0.20395028661273135	1241.0
Cre17.g729850	g12523	0.0265514452881869	0.46182038770839395	521.0
Cre17.g729900	g12522	0.092940535384193	0.4595325550159318	898.0
Cre17.g729901	g12521	0.303971680110233	0.8225029053638997	4602.0
Cre17.g730000	g12515	0.0792525489492167	0.5618909259015441	1097.0
Cre17.g730100	g12518	0.2032250182069233	0.5690068840119208	2034.0
Cre17.g730150	g12520	0.3695809440903165	0.6837215390762577	478.0
Cre17.g730200	g12510	0.0343197128621001	0.31063007699996154	953.0
Cre17.g730250	g12509	0.0602861388382201	0.5825341941794906	499.0
Cre17.g730300	g12508	0.2105462351153995	0.713814031577648	1597.0
Cre17.g730550	g12506	0.0869909499286456	0.631851074798197	2192.0
Cre17.g730600	g12505	0.1219719740121079	0.7729962200697014	2390.0
Cre17.g730650	g12504	0.1688457794353186	0.6354733952904027	4724.0
Cre17.g730700	g12503	0.0604978982153142	0.5429391294200242	1049.0
Cre17.g730750	g12502	0.3171859932222688	0.8411028200581199	1840.0
Cre17.g730950	g12500	0.0191978707533869	0.28332187916912144	2297.0
Cre17.g731001	g12499	0.2955445618961991	0.8763495869017695	3483.0
Cre17.g731050	g12496	0.0386558981559914	0.480584396281972	959.0
Cre17.g731100	g12495	0.0829656056007444	0.3585268507072497	1085.0
Cre17.g731150	g12494	0.0246428738683312	0.367773413920988	513.0
Cre17.g731200	g12493	0.0704925053018282	0.5283498099749128	1672.0
Cre17.g731250	g12492	0.1364699688942647	0.48874681671802356	873.0
Cre17.g731300	g12491	0.024244535262862	0.19746796449571635	758.0
Cre17.g731350	g12490	0.0547757508899674	0.4783478141075851	821.0
Cre17.g731450	g12488	0.3160281896013996	0.7709068031822484	1714.0
Cre17.g731466	g12487	0.2097347573792862	0.5867466407138417	2729.0
Cre17.g731500	g12486	0.1226215215346291	0.5238211641461692	2045.0
Cre17.g731550	g12485	0.0988805813599613	0.6673523972272405	1214.0
